product_id,market_name,domain,product_name,vender_name,price,is_available,measure,product_url,category_name,subcategory_name,category_url 
118809,okey,https://www.okeydostavka.ru,БЗМЖ Творог Простоквашино 9% 200г,Данон,125.4,"0,2",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-prostokvashino-9-200g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
601531,okey,https://www.okeydostavka.ru,БЗМЖ Творожное зерно Простоквашино в сливках 7% 130г ст,Данон,76.9,"0,13",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorozhnoe-zerno-prostokvashino-v-slivkakh-7-130g-st,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
601607,okey,https://www.okeydostavka.ru,БЗМЖ Продукт творожный зерн Простоквашино чер7%150гст,Данон,82.99,"0,15",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-produkt-tvorozhnyi-zern-prostokvashino-cher7-150gst,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
601630,okey,https://www.okeydostavka.ru,БЗМЖ Сырок глазированный Вкус Детства ванилин 23% 45г(),"ЗАО молочный завод ""Преображенский"", Россия",28.4,"0,045",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-glazirovannyi-vkus-detstva-vanilin-23-,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
601647,okey,https://www.okeydostavka.ru,БЗМЖ Продукт творожный зерн Простоквашино клб7%150гст,Данон,82.99,"0,15",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-produkt-tvorozhnyi-zern-prostokvashino-klb7-150gst,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
601718,okey,https://www.okeydostavka.ru,БЗМЖ Продукт творожный зерн Простоквашино мал7%150гст,Данон,82.99,"0,15",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-produkt-tvorozhnyi-zern-prostokvashino-,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
601759,okey,https://www.okeydostavka.ru,БЗМЖ Творожное зерно Простоквашино в сливках 7% 350г ст,Данон,128.99,"0,35",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorozhnoe-zerno-prostokvashino-v-slivkakh-7-,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
609273,okey,https://www.okeydostavka.ru,БЗМЖ Сырок твор глазир Свитлогорье с ван 26% 50г,"ЗАО Дмитровский молочный завод, Россия",41.9,"0,05",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-tvor-glazir-svitlogor-e-s-van-26-50g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
675348,okey,https://www.okeydostavka.ru,БЗМЖ Сырок глазир Б.Ю.Александров суфле в мол шок 15% 40г,"ООО ""РостАгроКомплекс"", Россия",43.9,"0,04",кг,/spb/bzmzh-syrok-glazir-b-iu-aleksandrov-sufle-v-mol-shok-,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
679201,okey,https://www.okeydostavka.ru,БЗМЖ Сырок твор глазир Свитлогорье вар сгущ26%45г,"ЗАО Дмитровский молочный завод, Россия",41.9,"0,045",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-tvor-glazir-svitlogor-e-var-sgushch26-45g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
689502,okey,https://www.okeydostavka.ru,БЗМЖ Творог из Великого Устюга 5% 400г пл/ст,"ООО МЗ ""Устюгмолоко""",178.9,"0,4",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-iz-velikogo-ustiuga-5-400g-pl-st,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
775826,okey,https://www.okeydostavka.ru,БЗМЖ Сырок глазир Б.Ю.Александров сгущенка в мол шок 50г,"ООО ""РостАгроКомплекс"", Россия",43.9,"0,05",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-glazir-b-iu-aleksandrov-sgushchenka-v-mol-,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
783639,okey,https://www.okeydostavka.ru,"БЗМЖ Творог мягкий Домик в деревне 5,5% 170г пл/б","Вимм-Билль-Данн, Россия",49.99,"0,17",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-miagkii-domik-v-derevne-5-5-170g-pl-b,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
783640,okey,https://www.okeydostavka.ru,"БЗМЖ Творог мягкий Домик в деревне 0,1% 170г пл/б","Вимм-Билль-Данн, Россия",50.49,"0,17",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-miagkii-domik-v-derevne-0-1-170g-pl-b,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
783651,okey,https://www.okeydostavka.ru,"БЗМЖ Творог Простоквашино 0,2% 200г",Данон,101.9,"0,2",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-prostokvashino-0-2-200g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
703447,okey,https://www.okeydostavka.ru,"БЗМЖ Творог Вкуснотеево 0,5% 750г","ЗАО ""Молвест"", Россия",272.4,"0,75",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-vkusnoteevo-0-5-750g-753952-parent,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
703448,okey,https://www.okeydostavka.ru,БЗМЖ Творог Вкуснотеево 9% 750г,"ЗАО ""Молвест"", Россия",269.5,"0,75",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-vkusnoteevo-9-750g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
706768,okey,https://www.okeydostavka.ru,"БЗМЖ Творог мягкий Valio 4,5% 180г","ООО ""Валио"", Россия",79.4,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-miagkii-valio-4-5-180g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
707817,okey,https://www.okeydostavka.ru,БЗМЖ Сырок глазир Свитлогорье с какао 26% 50г,"ЗАО Дмитровский молочный завод, Россия",41.9,"0,05",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-glazir-svitlogor-e-s-kakao-26-50g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
707819,okey,https://www.okeydostavka.ru,"БЗМЖ Сырок Свитлогорье с ванилином 16,5% 90г","ЗАО Дмитровский молочный завод, Россия",67.9,"0,09",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-svitlogor-e-s-vanilinom-16-5-90g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
716308,okey,https://www.okeydostavka.ru,БЗМЖ Сырок глазир Свитлогорье в карамел глазур23%50г,"ЗАО ""Дмитровский молочный завод"", Россия",41.9,"0,05",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-glazir-svitlogor-e-v-karamel-,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
744635,okey,https://www.okeydostavka.ru,БЗМЖ Творог мягкий Простоквашино 0% 130г,Данон,46.5,"0,13",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-miagkii-prostokvashino-0-130g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
744636,okey,https://www.okeydostavka.ru,БЗМЖ Творог мягкий Простоквашино 5% 130г,Данон,53.4,"0,13",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-miagkii-prostokvashino-5-130g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
77896,okey,https://www.okeydostavka.ru,БЗМЖ Творог мягкий Danone 5% 170г ст,Данон,44.99,"0,17",кг,/spb/skidki-1/tvorog-miagkii-danon-5-170g-stakan-716590-parent-1,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
84482,okey,https://www.okeydostavka.ru,БЗМЖ Творог Вкуснотеево 9% 300г стакан,"ОАО ""Молвест"", Россия",131.9,"0,3",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-vkusnoteevo-9-300g-stakan,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
84488,okey,https://www.okeydostavka.ru,БЗМЖ Творог Вкуснотеево обезжиренный 300г стакан,"ОАО Молочный комбинат ""Воронежский"", Россия",106.4,"0,3",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-vkusnoteevo-obezzhirennyi-300g-stakan,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
84508,okey,https://www.okeydostavka.ru,БЗМЖ Сырок глазир Вкуснотеево Премиум ваниль 16% 40г,"ООО фирма ""Малыш"", Россия",28.4,"0,04",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-glazir-vkusnoteevo-premium-vanil-16-,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
88340,okey,https://www.okeydostavka.ru,БЗМЖ Творог Свитлогорье 2% 180г,"ОАО ""МИЛКАВИТА"", Россия",83.9,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-svitlogor-e-2-180g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
90903,okey,https://www.okeydostavka.ru,"БЗМЖ Продукт к/м крем слив Пискаревский 15% 0,25л ст","ООО ""Пискарёвский молзавод"", Россия",59.9,"0,25",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-produkt-k-m-krem-sliv-piskarevskii-15-0-25l-,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
90909,okey,https://www.okeydostavka.ru,БЗМЖ Творог Пискаревский 5% 250г фольга,"ООО ""Пискарёвский молзавод"", Россия",81.4,"0,25",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-piskarevskii-5-250g-fol-ga,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
90910,okey,https://www.okeydostavka.ru,"БЗМЖ Масса творожная Пискаревский МЗ изюм 4,5% 250г","ООО ""Пискарёвский молзавод"", Россия",82.4,"0,25",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-massa-tvorozhnaia-piskarevskii-mz-izium-4-5-250g-,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
90914,okey,https://www.okeydostavka.ru,"БЗМЖ Сырок Пискаревский МЗ изюм 4,5% 100г","ООО ""Пискарёвский молзавод"", Россия",49.5,"0,1",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-piskarevskii-mz-izium-4-5-100g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
90925,okey,https://www.okeydostavka.ru,БЗМЖ Творог зерненый Пискарёвский 6% 350г стакан,"ООО ""Пискарёвский молзавод"", Россия",105.4,"0,35",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-zernenyi-piskarevskii-6-350g-stakan,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
91000,okey,https://www.okeydostavka.ru,"БЗМЖ Творог зерненый Пискаревский 6% 0,2г пл/ст","ООО ""Пискарёвский молзавод"", Россия",72.4,"0,2",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-zernenyi-piskarevskii-6-0-2g-pl-st,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
132894,okey,https://www.okeydostavka.ru,БЗМЖ Творог Простоквашино 2% 200г,Данон,107.4,"0,2",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-prostokvashino-2-200g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
140492,okey,https://www.okeydostavka.ru,БЗМЖ Сырок Б.Ю. Александров Картошка 26% 50г,"ООО ""РостАгроКомплекс"", Россия",43.9,"0,05",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-b-iu-aleksandrov-kartoshka-26-50g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
140513,okey,https://www.okeydostavka.ru,БЗМЖ Сырок глазир Ностальгия топл молоко 20% 45г,"ООО ""РостАгроКомплекс"", Россия",43.9,"0,045",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-glazir-nostal-giia-topl-moloko-20-45g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
157153,okey,https://www.okeydostavka.ru,БЗМЖ Масса творожная Вкуснотеево курага 20% 180г,"ООО фирма ""Малыш"", Россия",83.4,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-massa-tvorozhnaia-vkusnoteevo-kuraga-20-180g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
3074457345617634941,okey,https://www.okeydostavka.ru,БЗМЖ Сырок творож глазир Три Кота вар сгущ 16% 40г,"АО ""ДМЗ""",38.99,"0,04",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-tvorozh-glazir-tri-kota-var-sgushch-16-40g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
3074457345617634942,okey,https://www.okeydostavka.ru,БЗМЖ Сырок творож глазир Три Кота ваниль 16% 40г,"АО ""ДМЗ""",38.99,"0,04",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-tvorozh-glazir-tri-kota-vanil-16-40g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
3074457345617634943,okey,https://www.okeydostavka.ru,БЗМЖ Сырок творож глазир Три Кота ваниль 16% 180г,"АО ""ДМЗ""",140.99,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-tvorozh-glazir-tri-kota-vanil-16-180g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
3074457345617634946,okey,https://www.okeydostavka.ru,БЗМЖ Сырок творож Три Кота с изюмом 5% 90г,"АО ""ДМЗ""",45.99,"0,09",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-tvorozh-tri-kota-s-iziumom-5-90g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
923674,okey,https://www.okeydostavka.ru,БЗМЖ Творог зерненый Сваля 5% 180г,Волковысское ОАО «Беллакт»,85.9,"0,18",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-zernenyi-svalia-5-180g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
923691,okey,https://www.okeydostavka.ru,БЗМЖ Творог зерненый Сваля клубника 5% 130г,Волковысское ОАО «Беллакт»,76.9,"0,13",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-zernenyi-svalia-klubnika-5-130g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
923706,okey,https://www.okeydostavka.ru,БЗМЖ Творог зерненый Сваля черника 5% 130г,"ОАО ""Беллакт""",76.9,"0,13",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-zernenyi-svalia-chernika-5-130g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
934353,okey,https://www.okeydostavka.ru,БЗМЖ Творог Valio обезжиренный 0% 200г,"ООО ""Валио""",116.99,"0,2",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-valio-obezzhirennyi-0-200g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
951058,okey,https://www.okeydostavka.ru,БЗМЖ Творог ОКЕЙ 9% 750г пакет,"АО ""Торжокский молочный комбинат ""Тверца""""",222.4,"0,75",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-tvorog-okei-9-750g-paket,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
951438,okey,https://www.okeydostavka.ru,БЗМЖ Сырок творожный ОКЕЙ ванилин 90г,"ООО ""СЫРКОФФ""",30.9,"0,09",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-tvorozhnyi-okei-vanilin-90g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
951444,okey,https://www.okeydostavka.ru,БЗМЖ Сырок творожный ОКЕЙ изюм 90г,"ООО ""СЫРКОФФ""",30.9,"0,09",кг,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia/bzmzh-syrok-tvorozhnyi-okei-izium-90g,"Молочные продукты, сыры, яйцо",Творожные изделия,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/tvorozhnye-izdeliia
241751,okey,https://www.okeydostavka.ru,"БЗМЖ Продукт к/мол Actimel черника/ежевика 2,5% 100г",Данон,28.9,"0,1",кг,/spb/produkt-k-m-actimel-2-5-100g-chernika-ezhevika-283278-parent-1,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
241800,okey,https://www.okeydostavka.ru,"БЗМЖ Продукт к/мол Actimel Tonus киви/клуб 2,5% 100г",Данон,29.4,"0,1",кг,/spb/produkt-k-m-actimel-2-5-100g-kivi-klubnika-659683-parent-1,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
241802,okey,https://www.okeydostavka.ru,БЗМЖ Йогурт Danone Растишка густой ябл/груш3% 110г ст,Данон,27.9,"0,11",кг,/spb/bzmzh-iogurt-danone-rastishka-gustoi-iabl-grush3-110g-,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
241847,okey,https://www.okeydostavka.ru,"БЗМЖ Продукт к/мол Actimel земл/шипов2,5% 100г",Данон,28.9,"0,1",кг,/spb/produkt-k-m-actimel-1-5-100g-zemlianika-shipovnik-374209-parent-1,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
242267,okey,https://www.okeydostavka.ru,"БЗМЖ Творог Агуша фруктовый груша 3,9% 100г","Вимм-Билль-Данн, Россия",32.9,"0,1",кг,/spb/bzmzh-tvorog-agusha-fruktovyi-grusha-3-9-100g,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
242928,okey,https://www.okeydostavka.ru,"БЗМЖ Йогурт питьев Агуша яблоко/груша 2,7% 180г","Вимм-Билль-Данн, Россия",49.5,"0,18",кг,/spb/bzmzh-iogurt-pit-ev-agusha-iabloko-grusha-2-7-180g,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
243816,okey,https://www.okeydostavka.ru,"БЗМЖ Биойогурт питьев Тема зелябл2,8%210г",Данон,46.4,"0,21",кг,/spb/bzmzh-bioiogurt-pit-ev-tema-zeliabl2-8-210g,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
243817,okey,https://www.okeydostavka.ru,"БЗМЖ Биойогурт питьев Тема малина/шипов2,8%210г",Данон,46.4,"0,21",кг,/spb/bzmzh-bioiogurt-pit-ev-tema-malina-shipov2-8-210g,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
244345,okey,https://www.okeydostavka.ru,"БЗМЖ Биотворог Тема груша 4,2% 100г",Данон,34.5,"0,1",кг,/spb/bzmzh-biotvorog-tema-grusha-4-2-100g,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
245214,okey,https://www.okeydostavka.ru,"БЗМЖ Продукт к/мол Actimel натуральный 2,6% 100г",Данон,28.9,"0,1",кг,/spb/produkt-k-m-actimel-2-6-100g-natural-nyi-49471-parent-1,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
284385,okey,https://www.okeydostavka.ru,"БЗМЖ Молоко утп ФрутоНяня 2,5% % 200мл","АО «ПРОГРЕСС», Россия",30.99,"0,206",кг,/spb/bzmzh-moloko-utp-frutoniania-2-5-200ml,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
470515,okey,https://www.okeydostavka.ru,"БЗМЖ Молоко стерилизованное Тема дет 3,2% 500мл",Данон,59.9,"0,514",кг,/spb/bzmzh-moloko-sterilizovannoe-tema-det-3-2-500ml,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
170924,okey,https://www.okeydostavka.ru,"БЗМЖ Творог Агуша фруктовый злаки 3,9% 100г","Вимм-Билль-Данн, Россия",32.9,"0,1",кг,/spb/bzmzh-tvorog-agusha-fruktovyi-zlaki-3-9-100g,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
112675,okey,https://www.okeydostavka.ru,"БЗМЖ Йогурт питьев Агуша клубника/банан 2,7% 180г","Вимм-Билль-Данн, Россия",49.5,"0,18",кг,/spb/bzmzh-iogurt-pit-ev-agusha-klubnika-banan-2-7-180g,"Молочные продукты, сыры, яйцо",Продукты молочные для детей и кормящих мам,/spb/molochnye-produkty-syry-iaitso/molochnye-produkty/produkty-molochnye-dlia-detei-i-kormiashchikh-mam
